,act,context,onset,offset,inter_scale,target,predictability,agent_H_NH,main_effector,eff_visibility,act_label,obj_label,run,sociality,dinamicity,durativity,telicity,iterativity,transitivity,multi_ag_vs_jointact,tool_mediated,faces,ToM,touch,EBL,EIA,gesticolare,simbolic_gestures,people_present,rater
1009,act_1010,0,06:17.9,06:19.6,0,2,0,1,6,1,rispondere ,uomo,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,LT
1010,act_1011,0,06:19.6,06:21.9,0,2,0,1,6,1,parlare ,donna,6,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,LT
1011,act_1012,0,06:21.8,06:23.8,0,1,0,1,0,1,sistemarsi,ciuffo,6,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,LT
1012,act_1013,0,06:24.0,06:25.4,0,1,1,1,6,1,domandare,uomo,6,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,LT
1013,act_1014,0,06:26.0,06:27.1,0,0,1,1,2,1,aprire,portiera,6,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,0,LT
1014,act_1015,0,06:26.0,06:27.3,0,1,1,1,5,1,scendere,macchina,6,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,0,LT
1015,act_1016,0,06:27.5,06:28.7,0,0,1,1,2,1,aprire,portiera,6,0,1,0,1,0,1,1,0,1,0,2,0,0,0,0,0,LT
1016,act_1017,0,06:30.2,06:33.0,0,4,0,1,6,1,parlare,,6,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,LT
1017,act_1018,0,06:33.0,06:40.5,1,4,0,0,5,1,correre ,,6,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,LT
1018,act_1019,0,06:40.9,06:41.7,0,2,0,1,6,1,ridere ,,6,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,LT
1019,act_1020,0,06:46.9,06:56.1,1,4,0,0,5,1,correre ,,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LT
1020,act_1021,1,06:57.1,06:59.3,0,0,1,1,1,1,guidare ,moto,6,0,1,1,0,0,1,0,0,1,0,2,0,0,0,0,1,LT
1021,act_1022,1,06:57.2,07:11.2,0,0,0,0,1,1,spostare,cuccioli ,6,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,LT
1022,act_1023,1,07:11.2,07:14.3,0,2,0,1,6,1,parlare ,uomo,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,LT
1023,act_1024,1,07:14.3,07:16.6,0,2,0,1,6,1,parlare ,ricetrasmittente,6,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,LT
1024,act_1025,1,07:16.6,07:16.8,0,4,0,0,6,1,abbaiare ,NaN ,6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,LT
